plot_id;red_edge;green;blue;red;nir;timepoint
249;0.147146133;0.05664795;0.020470366;0.035819423;0.40006506;1.2
250;0.150915125;0.06670163;0.027323856;0.05540086;0.339251274;1.2
251;0.174283735;0.068004079;0.022481954;0.037319855;0.435215117;1.2
252;0.155056985;0.059852462;0.019904798;0.032689361;0.432347934;1.2
253;0.162048759;0.061780359;0.018866284;0.029904415;0.457478675;1.2
254;0.157261209;0.062440741;0.022177419;0.037452709;0.413684988;1.2
255;0.158634674;0.061823017;0.020627;0.034340916;0.428297575;1.2
256;0.157934393;0.064724506;0.025918131;0.045188908;0.398224674;1.2
257;0.159920135;0.064002037;0.021747103;0.039421846;0.400790806;1.2
258;0.162397776;0.066811903;0.022902188;0.042649094;0.39244528;1.2
259;0.16149135;0.066046254;0.022581298;0.039198337;0.39411199;1.2
260;0.154591258;0.060780846;0.020103541;0.035317409;0.405462511;1.2
261;0.163536638;0.068556659;0.026546496;0.047677685;0.37751011;1.2
262;0.158302785;0.061693077;0.019507939;0.032609203;0.412545096;1.2
263;0.162971604;0.062297318;0.019514796;0.031147069;0.440996713;1.2
264;0.158007532;0.062424637;0.02255332;0.038005218;0.403825875;1.2
265;0.167385603;0.063707302;0.019941007;0.031095066;0.445651104;1.2
266;0.16405009;0.065444085;0.02588746;0.044108932;0.411800358;1.2
267;0.159485841;0.058908821;0.017415186;0.026580541;0.483648667;1.2
268;0.162644335;0.061037897;0.022384635;0.029836256;0.503073164;1.2
269;0.16199991;0.064654131;0.020732006;0.03465116;0.418337471;1.2
270;0.172304656;0.06543987;0.019364231;0.027106437;0.499186912;1.2
271;0.159633467;0.064135892;0.022425955;0.039388428;0.419592011;1.2
272;0.16088755;0.064845255;0.02234368;0.040357754;0.404306071;1.2
273;0.156391001;0.064328705;0.0237666;0.045958057;0.38366359;1.2
274;0.162925971;0.065752941;0.023487071;0.038106061;0.415201472;1.2
275;0.164414444;0.065461473;0.020827141;0.036822425;0.418084913;1.2
276;0.166224433;0.072403522;0.028038318;0.053092715;0.35382245;1.2
277;0.168083378;0.067125518;0.020667762;0.034043061;0.418429032;1.2
278;0.152693436;0.059783038;0.021146158;0.038644575;0.394858551;1.2
279;0.149950492;0.058320433;0.019807404;0.035867242;0.392564981;1.2
280;0.148627688;0.059342215;0.021280218;0.039939554;0.37826423;1.2
281;0.160023255;0.061999165;0.018827846;0.032134113;0.428053578;1.2
282;0.167172837;0.063828363;0.017738757;0.025260626;0.511975016;1.2
283;0.158184142;0.060181764;0.018689205;0.027459072;0.481218771;1.2
284;0.152658414;0.057109793;0.017395279;0.027987551;0.440092757;1.2
285;0.165146145;0.066199439;0.020274642;0.027738827;0.495740063;1.2
286;0.161904554;0.066948211;0.020967913;0.032749429;0.47628708;1.2
287;0.163128596;0.065701958;0.020687151;0.033762381;0.433237514;1.2
288;0.150175312;0.062405683;0.021654598;0.039787862;0.398017143;1.2
289;0.185203559;0.076619434;0.021830881;0.031382162;0.489920864;1.2
290;0.179566453;0.073379289;0.022114197;0.033218243;0.474884151;1.2
291;0.163892698;0.06524753;0.020409771;0.033527249;0.420654223;1.2
292;0.173530337;0.071228669;0.024314617;0.037947618;0.436506621;1.2
293;0.168311517;0.067280774;0.022125957;0.037909429;0.426509588;1.2
294;0.158876318;0.063096448;0.02166896;0.036165768;0.412987264;1.2
295;0.165417087;0.068456881;0.022853495;0.041390552;0.395799168;1.2
296;0.15710059;0.061632274;0.019861786;0.035192015;0.409321669;1.2
297;0.138988939;0.053012437;0.014920887;0.022663801;0.484126495;1.2
298;0.145769692;0.055043233;0.017260287;0.02724849;0.46034644;1.2
299;0.154778005;0.058876192;0.01728016;0.025924453;0.461119724;1.2
300;0.137752878;0.050426505;0.015718975;0.023800275;0.443569327;1.2
301;0.12366775;0.046450955;0.013406856;0.021154276;0.429604116;1.2
302;0.130171369;0.045570503;0.013459056;0.021939227;0.397734907;1.2
303;0.150193129;0.054756432;0.013431224;0.021308212;0.445325376;1.2
304;0.119494015;0.044104592;0.012886994;0.021703324;0.373853627;1.2
305;0.134085786;0.047377425;0.014300583;0.021835695;0.4288077;1.2
306;0.133262881;0.052852928;0.016606978;0.029739599;0.363591861;1.2
307;0.14450343;0.051867795;0.018277842;0.030563231;0.373750155;1.2
308;0.133627248;0.050099425;0.018179135;0.035375872;0.346385833;1.2
309;0.143801765;0.054765595;0.018481109;0.034478436;0.37419452;1.2
310;0.128052242;0.049918453;0.017936655;0.035865348;0.31932074;1.2
311;0.128901602;0.048581802;0.015240743;0.030860027;0.367393877;1.2
312;0.121951989;0.040703606;0.011949251;0.018763057;0.427624604;1.2
313;0.123523191;0.040864668;0.012529477;0.01932968;0.422885794;1.2
314;0.121235078;0.042645999;0.014348395;0.023456757;0.390747276;1.2
315;0.129308049;0.045218268;0.013200055;0.020215966;0.428406234;1.2
316;0.130092423;0.047504734;0.014812347;0.026380776;0.374047812;1.2
317;0.133686472;0.049143017;0.015883012;0.03007306;0.363375696;1.2
318;0.137582606;0.046994011;0.013080048;0.022287854;0.407283427;1.2
319;0.125059586;0.045792741;0.014196301;0.025560435;0.364164703;1.2
320;0.128224063;0.045318409;0.013851161;0.022735948;0.390869973;1.2
321;0.127849694;0.04504574;0.012299551;0.019996097;0.376255325;1.2
322;0.137087516;0.050056463;0.015285173;0.025211126;0.380581346;1.2
323;0.117985633;0.04210309;0.013669453;0.025761043;0.338888795;1.2
324;0.134703025;0.049903388;0.015973184;0.029093255;0.361770457;1.2
325;0.121354201;0.045754986;0.015506084;0.030881342;0.32441087;1.2
326;0.135430705;0.050101169;0.015660446;0.026224256;0.373692095;1.2
327;0.119708458;0.04082867;0.010677914;0.019094778;0.380536896;1.2
328;0.122578565;0.041950441;0.012347636;0.020836216;0.390877237;1.2
329;0.114309289;0.040514595;0.012893384;0.022959683;0.354054081;1.2
330;0.122842817;0.04371904;0.014012479;0.022499795;0.392964527;1.2
331;0.1221302;0.04353005;0.014396847;0.026463786;0.357734279;1.2
332;0.130530359;0.049843909;0.016243648;0.032035172;0.332358958;1.2
333;0.125161163;0.04583431;0.014279776;0.028138109;0.34753097;1.2
334;0.136069612;0.051703129;0.017018278;0.029835996;0.356958246;1.2
335;0.128273389;0.046796346;0.014691825;0.026919028;0.347435774;1.2
336;0.121825211;0.04744305;0.017192863;0.03396726;0.31094705;1.2
337;0.119341474;0.044401352;0.013987229;0.026037854;0.326894953;1.2
338;0.118471486;0.046560992;0.017410966;0.035411616;0.298209036;1.2
339;0.121337606;0.044663092;0.014051454;0.027223725;0.323955391;1.2
340;0.115895782;0.044376949;0.015556929;0.031653671;0.303698093;1.2
341;0.116254358;0.042460721;0.013416375;0.024757814;0.333194271;1.2
342;0.127293338;0.044602407;0.012041553;0.01959067;0.398881011;1.2
343;0.132653809;0.048212477;0.014165281;0.023087903;0.39391362;1.2
344;0.110896043;0.041017351;0.013648375;0.026756155;0.332429089;1.2
345;0.114628266;0.040571713;0.012756867;0.02189776;0.370738988;1.2
346;0.117727727;0.042703799;0.012964127;0.023171511;0.354548227;1.2
347;0.13167937;0.050597531;0.016016164;0.031887021;0.338202508;1.2
348;0.120888621;0.045991973;0.016219488;0.032217649;0.325078659;1.2
349;0.13238077;0.049967361;0.017180335;0.030784531;0.362302328;1.2
350;0.113640583;0.044907888;0.015710573;0.030875814;0.304276288;1.2
351;0.125270581;0.050044826;0.018482608;0.036960869;0.30996656;1.2
352;0.118541222;0.046123352;0.016124985;0.02990355;0.308023374;1.2
353;0.125459779;0.049539322;0.017464242;0.035612222;0.307013986;1.2
354;0.136654397;0.054950917;0.020287049;0.037892697;0.325723466;1.2
355;0.123081892;0.049914719;0.018914191;0.04089717;0.296876873;1.2
356;0.134762203;0.051366134;0.016340974;0.030689937;0.347411869;1.2
357;0.135384056;0.048906987;0.01600687;0.025838991;0.399976618;1.2
358;0.118100881;0.044576101;0.015250141;0.030785073;0.348051197;1.2
359;0.123018536;0.046139756;0.015047215;0.028341906;0.355913542;1.2
360;0.117338978;0.043185201;0.014662012;0.029231205;0.354873596;1.2
361;0.113991154;0.041957673;0.014045125;0.027845137;0.345819056;1.2
362;0.122479021;0.050878226;0.018897935;0.041455068;0.300096934;1.2
363;0.130717923;0.049749522;0.015622095;0.029395815;0.352163013;1.2
364;0.133967603;0.053916838;0.019003081;0.037260237;0.33933567;1.2
365;0.156237918;0.057488452;0.016250305;0.025322689;0.421259578;1.2
366;0.124628687;0.048648572;0.01707351;0.035593276;0.321338072;1.2
367;0.131568659;0.050226508;0.016626922;0.030911868;0.347471463;1.2
368;0.128854396;0.050466174;0.017522323;0.035131674;0.326092963;1.2
369;0.132787396;0.054720783;0.021140889;0.046206295;0.306971853;1.2
370;0.134079224;0.054451779;0.01994149;0.042783319;0.315767888;1.2
371;0.142735827;0.055333947;0.018824735;0.033285603;0.369336893;1.2
372;0.140077878;0.052481879;0.016531175;0.029722519;0.383037029;1.2
373;0.134593883;0.051358828;0.017295166;0.032928072;0.369561698;1.2
374;0.131559811;0.048933285;0.015325141;0.02765247;0.388201725;1.2
375;0.132037077;0.050101907;0.016761748;0.033391478;0.367223428;1.2
376;0.134005794;0.050640527;0.018304685;0.033740809;0.384149785;1.2
377;0.136055495;0.053765327;0.017609637;0.03556422;0.343085151;1.2
378;0.143230016;0.055401685;0.018692307;0.033683024;0.366527158;1.2
379;0.156233251;0.058660227;0.017398383;0.031116747;0.404529945;1.2
380;0.145633435;0.054953018;0.015434779;0.028699143;0.38357119;1.2
381;0.146118775;0.055377264;0.017086182;0.0290636;0.383123539;1.2
382;0.153979084;0.060282599;0.0177768;0.030976431;0.400152538;1.2
383;0.129345388;0.050480992;0.017401168;0.036085511;0.331768266;1.2
384;0.137126684;0.051325052;0.016105342;0.033389957;0.350056651;1.2
385;0.140472288;0.053881326;0.017157732;0.033398422;0.358603977;1.2
386;0.134370344;0.053396553;0.017624698;0.039081319;0.334777244;1.2
387;0.16282403;0.059712576;0.016957049;0.026547142;0.452481219;1.2
388;0.142479377;0.051344377;0.013580531;0.025721791;0.409050829;1.2
389;0.14889058;0.055758955;0.016706297;0.028966605;0.410560758;1.2
390;0.137016901;0.050962167;0.016261009;0.031659778;0.381958433;1.2
391;0.145010043;0.053544592;0.013910437;0.02570774;0.423735089;1.2
392;0.158463353;0.06087496;0.018299039;0.034587996;0.398084048;1.2
393;0.138667119;0.054286386;0.017045336;0.037362956;0.348181395;1.2
394;0.141212721;0.053325222;0.016156883;0.037797672;0.362481179;1.2
395;0.143851849;0.053054881;0.015192344;0.02706437;0.401580682;1.2
396;0.136235922;0.054075577;0.018954193;0.039913222;0.340954336;1.2
397;0.145778939;0.055119381;0.016250406;0.027732568;0.399846792;1.2
398;0.137715517;0.054918184;0.018737809;0.037312306;0.345559788;1.2
399;0.147923276;0.058466313;0.020312316;0.040765169;0.358830533;1.2
400;0.143943215;0.054898944;0.016673202;0.035578714;0.361615851;1.2
401;0.146953888;0.055088643;0.018025555;0.031332878;0.406270643;1.2
402;0.145549264;0.053518609;0.01705472;0.029455437;0.430518402;1.2
403;0.140319849;0.050417021;0.013353689;0.022723609;0.447925084;1.2
404;0.134269263;0.049512541;0.014687556;0.026407059;0.411858775;1.2
405;0.162550445;0.06094698;0.018605482;0.029380565;0.457286768;1.2
406;0.150259229;0.056465937;0.015894489;0.029519196;0.43768589;1.2
407;0.144998383;0.055641003;0.017489193;0.03625251;0.385617397;1.2
408;0.142332123;0.056561744;0.017831237;0.039652589;0.353509956;1.2
409;0.153720487;0.05740195;0.016083649;0.030741651;0.415540984;1.2
410;0.145787629;0.054408637;0.015931192;0.030229074;0.406666168;1.2
411;0.147994757;0.058189706;0.018401251;0.039350458;0.361729882;1.2
412;0.15612733;0.058049483;0.014628535;0.026796255;0.417787905;1.2
413;0.144310825;0.0567312;0.018649684;0.04075226;0.358552789;1.2
414;0.142645905;0.057555281;0.019517539;0.043889125;0.338958238;1.2
415;0.143532386;0.055149533;0.017224555;0.036416217;0.365761707;1.2
416;0.151376745;0.056475726;0.015982255;0.032887605;0.394995818;1.2
417;0.143721086;0.052782258;0.015831174;0.031952479;0.399262526;1.2
418;0.146663268;0.051858296;0.013297686;0.02144008;0.466751682;1.2
419;0.136604436;0.049369875;0.015179537;0.026274902;0.421170394;1.2
420;0.157415735;0.057426854;0.016878842;0.024393391;0.495843806;1.2
421;0.131069165;0.047157973;0.012837599;0.02399961;0.427558773;1.2
422;0.150155458;0.054967821;0.014988055;0.027152557;0.440359395;1.2
423;0.139960869;0.050172573;0.014452088;0.029795157;0.40866119;1.2
424;0.13437202;0.049567158;0.015381599;0.034866296;0.380104581;1.2
425;0.142644164;0.051903926;0.013493998;0.025468297;0.419828843;1.2
426;0.133154888;0.051888504;0.017477865;0.040164094;0.346223281;1.2
427;0.140029206;0.053308957;0.016497687;0.031252559;0.37870882;1.2
428;0.128601877;0.051039657;0.018051579;0.04010396;0.31988059;1.2
429;0.139676254;0.053954471;0.016738795;0.0353971;0.350206141;1.2
430;0.134882333;0.051431054;0.016307681;0.034916296;0.355648366;1.2
431;0.138631313;0.050413107;0.015427606;0.030254695;0.396963585;1.2
432;0.13193691;0.049126732;0.017300403;0.035402146;0.359900789;1.2
433;0.139893167;0.049224077;0.014072543;0.024168031;0.421716776;1.2
434;0.135804709;0.050024117;0.016088933;0.030504334;0.381060583;1.2
435;0.131653915;0.045641452;0.01310981;0.024123751;0.438727609;1.2
436;0.13006817;0.047674148;0.015088666;0.031669738;0.382161266;1.2
437;0.138820929;0.051232348;0.016181015;0.033834285;0.383604891;1.2
438;0.134379508;0.051455299;0.016959313;0.036252294;0.37030363;1.2
439;0.142196794;0.051801239;0.015933561;0.032091044;0.389554189;1.2
440;0.134219838;0.049929721;0.016568975;0.039710979;0.350634019;1.2
441;0.123684929;0.048618456;0.01747053;0.041059265;0.307499186;1.2
442;0.127226415;0.050941964;0.018106174;0.0372623;0.310708842;1.2
443;0.131434268;0.049365545;0.016245569;0.032147546;0.341468653;1.2
444;0.12794458;0.049348323;0.017197917;0.035384994;0.322761625;1.2
445;0.131903781;0.050044169;0.01653665;0.030722498;0.354164451;1.2
446;0.131324572;0.048237698;0.015485125;0.030215207;0.36324117;1.2
447;0.128915771;0.047838329;0.016129403;0.032751491;0.353907017;1.2
448;0.130083589;0.04771558;0.016682383;0.031769513;0.361230167;1.2
449;0.144960844;0.053909874;0.018190765;0.029887258;0.392205364;1.2
450;0.127300004;0.04519017;0.013984438;0.028483347;0.384856638;1.2
451;0.131716709;0.048944208;0.016378;0.032657304;0.375218644;1.2
452;0.124670821;0.047201351;0.016570332;0.036377832;0.339613217;1.2
453;0.130610538;0.049799175;0.017073621;0.034663201;0.361424713;1.2
454;0.146712969;0.054314516;0.018049781;0.03498231;0.386171989;1.2
455;0.138639507;0.054435462;0.020164365;0.044007477;0.337558873;1.2
456;0.137754406;0.054111829;0.01916607;0.038890972;0.330971824;1.2
457;0.130351825;0.053242672;0.020647215;0.044222609;0.298868685;1.2
458;0.141002533;0.056770449;0.020918152;0.040501637;0.337396156;1.2
459;0.12705153;0.051017387;0.018912839;0.037756758;0.302928083;1.2
460;0.134816561;0.052904979;0.018879259;0.03546616;0.333780179;1.2
461;0.124467297;0.049291311;0.018887931;0.038507277;0.311722149;1.2
462;0.124759666;0.045674465;0.015700759;0.029050331;0.362007466;1.2
463;0.151870784;0.057533191;0.018992799;0.030718326;0.388990136;1.2
464;0.14549109;0.05506239;0.01940335;0.033769638;0.379503867;1.2
465;0.156086163;0.0566488;0.016574707;0.026678904;0.439249213;1.2
466;0.137274346;0.050890432;0.016986988;0.029602243;0.385314895;1.2
467;0.122181141;0.046180703;0.016141064;0.033592079;0.33543564;1.2
468;0.117555321;0.045062835;0.015860886;0.031274956;0.336427387;1.2
469;0.132454018;0.050418596;0.017544793;0.034769332;0.351978226;1.2
470;0.133228081;0.056576353;0.023436638;0.051889866;0.301538607;1.2
471;0.144294261;0.056673196;0.019725022;0.038626139;0.353105591;1.2
472;0.137371801;0.063299062;0.028309036;0.064165314;0.271090958;1.2
473;0.135470013;0.059655041;0.024930693;0.05230187;0.293775739;1.2
474;0.132304705;0.055813782;0.021341709;0.044347724;0.300606402;1.2
475;0.141264891;0.058476952;0.0215518;0.039934482;0.335967301;1.2
476;0.14085539;0.060494841;0.024149668;0.049218293;0.309324063;1.2
477;0.138064305;0.053867703;0.018673145;0.035845452;0.357939323;1.2
478;0.140546308;0.056677785;0.020882635;0.041491768;0.340166153;1.2
479;0.13896878;0.055872417;0.021868286;0.040946927;0.343857879;1.2
0;0.16791445;NULL;0.022426574;0.027026477;0.450192142;1.3
1;0.128612766;0.057322519;0.017023411;0.026983499;0.332131437;1.3
2;0.158849698;0.064213155;0.022603138;0.031542697;0.36694466;1.3
3;0.141749002;0.055903464;0.020130069;0.028558177;0.355743561;1.3
4;0.136579246;0.054456038;0.020738459;0.034479355;0.291503689;1.3
5;0.151526836;0.057048194;0.020297281;0.029375;0.350876403;1.3
6;0.15136977;0.06064418;0.020928741;0.03658901;0.314017976;1.3
7;0.167117233;0.063438732;0.021997373;0.032016351;0.365957394;1.3
8;0.173964873;0.07206284;0.026144756;0.040348608;0.339050938;1.3
9;0.156333494;0.061182327;0.023224098;0.03655576;0.332414121;1.3
10;0.14490276;0.057082771;0.022099675;0.036182701;0.30784804;1.3
11;0.160209976;0.061841222;0.021281629;0.03421644;0.332474285;1.3
12;0.150820494;0.059378451;0.021016126;0.035495628;0.300432464;1.3
13;0.150934643;0.055356417;0.018438102;0.032269122;0.317609745;1.3
14;0.150887174;0.061448156;0.023405211;0.041941245;0.286970345;1.3
15;0.146947394;0.056571901;0.019897752;0.026555131;0.390362145;1.3
16;0.133515473;0.047909734;0.018312319;0.025648457;0.345889256;1.3
17;0.145593065;0.060487714;0.024123402;0.03987931;0.304684495;1.3
18;0.143119502;0.058155566;0.023245108;0.040550362;0.293007605;1.3
19;0.134749208;0.052558956;0.020229985;0.03371378;0.287349405;1.3
20;0.139958055;0.05402481;0.019922896;0.03390443;0.301057171;1.3
21;0.13911154;0.051732453;0.01996812;0.0329537;0.308155062;1.3
22;0.148276565;0.058564997;0.023220973;0.038394378;0.313426782;1.3
23;0.148355021;0.056898323;0.019706401;0.03091823;0.326182145;1.3
24;0.139157376;0.051035974;0.018583616;0.032168851;0.315329426;1.3
25;0.13659431;0.051113667;0.020287868;0.037124674;0.280903323;1.3
26;0.153752527;0.057031354;0.019662729;0.029566155;0.341557567;1.3
27;0.14068812;0.05473006;0.021532815;0.03974704;0.286214527;1.3
28;0.143837811;0.053491612;0.018541087;0.029464602;0.318158607;1.3
29;0.14925186;0.062419381;0.024813564;0.04559323;0.269932236;1.3
30;0.135520067;0.051147304;0.019552534;0.02467084;0.377702663;1.3
31;0.147281859;0.054730941;0.018621347;0.026800819;0.358248872;1.3
32;0.131348335;0.052177872;0.020330806;0.032905215;0.295469611;1.3
33;0.144961191;0.056197428;0.020696488;0.034935908;0.307827092;1.3
34;0.135019611;0.05249491;0.019799548;0.03329782;0.285245583;1.3
35;0.143975658;0.056530102;0.02099055;0.036714582;0.285001442;1.3
36;0.160369107;0.065847731;0.024129874;0.04234915;0.296295696;1.3
37;0.139760811;0.054584426;0.021194297;0.035208659;0.300550826;1.3
38;0.132459951;0.052370613;0.020757328;0.037698309;0.271297054;1.3
39;0.141852883;0.050578437;0.017699863;0.025715389;0.342444281;1.3
40;0.137737706;0.053201267;0.01977869;0.033838835;0.292656469;1.3
41;0.141322998;0.05143889;0.017359802;0.029132718;0.316473827;1.3
42;0.141187897;0.053889466;0.02020127;0.035996665;0.293460653;1.3
43;0.13865989;0.051509643;0.018506741;0.028002187;0.30821189;1.3
44;0.152143044;0.059937034;0.02160774;0.036197163;0.29514336;1.3
45;0.132074146;0.04789693;0.017516894;0.025630301;0.343161299;1.3
46;0.140256144;0.053997675;0.01886738;0.03154235;0.30906733;1.3
47;0.13661435;0.051267653;0.01910916;0.028818142;0.317555293;1.3
48;0.131160573;0.048655989;0.017736981;0.028823137;0.302482394;1.3
49;0.135817882;0.052218105;0.019378155;0.029386796;0.293914691;1.3
50;0.138013862;0.055397639;0.02003402;0.034121443;0.276785598;1.3
51;0.133516515;0.052384019;0.019529665;0.036252055;0.269365545;1.3
52;0.137585692;0.056239122;0.022896147;0.042602543;0.270661562;1.3
53;0.132552383;0.052228987;0.01987942;0.038101448;0.264353677;1.3
54;0.125579112;0.047308562;0.017162932;0.029505929;0.276813814;1.3
55;0.128750522;0.048691092;0.016591755;0.028134296;0.280688135;1.3
56;0.154941887;0.057397784;0.018795765;0.027496179;0.331395383;1.3
57;0.13948425;0.054896884;0.019670488;0.034689559;0.277659901;1.3
58;0.129092988;0.047980829;0.016182446;0.028687773;0.27280788;1.3
59;0.135507346;0.054635069;0.020255747;0.036806355;0.260283533;1.3
60;0.149988588;0.053845955;0.018214875;0.025091145;0.373915216;1.3
61;0.144810051;0.054758861;0.017917587;0.02779008;0.317771009;1.3
62;0.127808689;0.049611797;0.019712965;0.031101969;0.285833066;1.3
63;0.124205913;0.047935701;0.017754675;0.031074183;0.267707836;1.3
64;0.122503563;0.047470879;0.017948973;0.031663082;0.263233504;1.3
65;0.11872862;0.047791884;0.019244098;0.036144703;0.239102306;1.3
66;0.121964875;0.049782611;0.019977187;0.037983257;0.244552686;1.3
67;0.126159248;0.046176904;0.016049949;0.026417122;0.284497627;1.3
68;0.129622612;0.049826104;0.019219498;0.035888244;0.27291151;1.3
69;0.124293671;0.045391201;0.015827454;0.026595071;0.284063417;1.3
70;0.122460949;0.04647256;0.017583302;0.03169451;0.266809871;1.3
71;0.120632093;0.0463666;0.017031869;0.031807983;0.253737562;1.3
72;0.124104917;0.04838155;0.018884966;0.033345671;0.256087793;1.3
73;0.122313889;0.047187399;0.017035127;0.032283421;0.250625666;1.3
74;0.139908866;0.057578716;0.022768831;0.043433187;0.258214297;1.3
75;0.112001885;0.042355494;0.016500756;0.028950934;0.275156786;1.3
76;0.145217988;0.056159847;0.019026575;0.032496541;0.298668488;1.3
77;0.121666423;0.046762859;0.017953459;0.03296536;0.26201866;1.3
78;0.116281485;0.044514509;0.016337538;0.029501784;0.253138884;1.3
79;0.110123169;0.041898715;0.015663768;0.027188391;0.243764193;1.3
80;0.121720493;0.04738461;0.01885514;0.031707391;0.25504418;1.3
81;0.127036127;0.04786907;0.016814277;0.029605946;0.267339239;1.3
82;0.125530431;0.044331001;0.014327298;0.02470692;0.286239724;1.3
83;0.135176525;0.047985424;0.016705939;0.027421601;0.310767362;1.3
84;0.13625692;0.048680666;0.014251701;0.023783899;0.311051912;1.3
85;0.118014505;0.043579825;0.01572277;0.030846643;0.254413016;1.3
86;0.119924631;0.042983872;0.014854673;0.02500426;0.273643503;1.3
87;0.126866476;0.043884037;0.013101772;0.023207435;0.288416619;1.3
88;0.143248114;0.055666636;0.0191387;0.032718617;0.27972186;1.3
89;0.133036336;0.052967512;0.019428932;0.036899423;0.260039114;1.3
90;0.122751109;0.041513029;0.011964805;0.01873556;0.324235484;1.3
91;0.120225887;0.043506006;0.014921144;0.025791759;0.280005922;1.3
92;0.122017739;0.04664576;0.017267094;0.030425893;0.257217837;1.3
93;0.127425954;0.044789141;0.014280975;0.024502307;0.296131454;1.3
94;0.115709637;0.041984513;0.014682625;0.025183057;0.265667683;1.3
95;0.127173606;0.047907621;0.016373974;0.030209908;0.267990714;1.3
96;0.146986259;0.054379833;0.017787218;0.031194777;0.297263624;1.3
97;0.142479316;0.05460031;0.017786631;0.030035313;0.289114896;1.3
98;0.137091196;0.047938144;0.014710333;0.024251029;0.314462569;1.3
99;0.132679;0.049309071;0.015675269;0.029388208;0.283847666;1.3
100;0.124048281;0.045569032;0.015116076;0.030365019;0.26491207;1.3
101;0.122850635;0.045777966;0.016089464;0.032136853;0.26120813;1.3
102;0.125971827;0.044140059;0.013549972;0.027500172;0.287008061;1.3
103;0.126908822;0.046210179;0.015681202;0.031695166;0.271621074;1.3
104;0.152815655;0.059490952;0.020603994;0.037447471;0.301647876;1.3
105;0.135226858;0.045935341;0.013574495;0.019116839;0.364597103;1.3
106;0.137520001;0.049661044;0.01551216;0.025779891;0.316786052;1.3
107;0.12637896;0.046545548;0.015372652;0.028140937;0.267492561;1.3
108;0.137633225;0.049382563;0.014647239;0.023646377;0.311478128;1.3
109;0.119293858;0.041931306;0.013764366;0.025429947;0.284953061;1.3
110;0.126694431;0.0448909;0.014516215;0.028059493;0.278261212;1.3
111;0.131956725;0.049264295;0.017182721;0.032689035;0.274288231;1.3
112;0.136366762;0.049151129;0.015668165;0.031819241;0.284536281;1.3
113;0.126072302;0.044837596;0.014127665;0.027938575;0.282717496;1.3
114;0.126706747;0.04490456;0.013797829;0.026382312;0.287679909;1.3
115;0.131181943;0.046228112;0.013417462;0.02359273;0.305911029;1.3
116;0.137176066;0.050543077;0.016255179;0.03240188;0.284281968;1.3
117;0.14198144;0.051063598;0.015245137;0.027991451;0.311433307;1.3
118;0.140844947;0.04871839;0.01378415;0.024573787;0.319310862;1.3
119;0.148981875;0.057621752;0.019375862;0.038190593;0.28908874;1.3
120;0.153956142;0.057205364;0.015557628;0.023919892;0.366366061;1.3
121;0.123468424;0.043740645;0.012985027;0.02277013;0.294938872;1.3
122;0.129984088;0.047296195;0.015191834;0.030046509;0.278671935;1.3
123;0.14709128;0.055198559;0.015132965;0.025029086;0.340314553;1.3
124;0.136367462;0.04928112;0.013883452;0.02308186;0.316077458;1.3
125;0.149511649;0.054334413;0.014942411;0.024968118;0.338313132;1.3
126;0.139194196;0.052112387;0.016725119;0.029135037;0.304392931;1.3
127;0.139373737;0.051480261;0.015770834;0.032034403;0.289263153;1.3
128;0.135747924;0.048669266;0.013428504;0.024112438;0.305794835;1.3
129;0.132508678;0.043484735;0.010709094;0.01991937;0.338488627;1.3
130;0.16137965;0.056700669;0.015362066;0.025669574;0.363622808;1.3
131;0.159913089;0.058562376;0.017447826;0.033371172;0.327298208;1.3
132;0.155704634;0.0575232;0.018782325;0.034239088;0.334773911;1.3
133;0.159147519;0.061978103;0.022917767;0.043305139;0.306511974;1.3
134;0.155651204;0.060748231;0.020861802;0.039120705;0.300875691;1.3
135;0.130089016;0.043992074;0.011784112;0.022259338;0.337358254;1.3
136;0.129311299;0.044762679;0.012585578;0.021280423;0.323464689;1.3
137;0.144806497;0.052553201;0.015407326;0.025324919;0.32557503;1.3
138;0.18287218;0.072822616;0.022497115;0.039886334;0.353073026;1.3
139;0.166837929;0.062602953;0.021531298;0.036130682;0.336579022;1.3
140;0.16293339;0.06245913;0.021675134;0.038465477;0.322300475;1.3
141;0.166420692;0.06367564;0.023923329;0.040995667;0.330106274;1.3
142;0.182933907;0.070968814;0.02083365;0.031658679;0.381764565;1.3
143;0.159795965;0.059599305;0.019989459;0.03065489;0.37204074;1.3
144;0.155778959;0.058253895;0.02017587;0.034778893;0.341013446;1.3
145;0.163060778;0.060584307;0.021613251;0.032957381;0.360572931;1.3
146;0.167020153;0.064211437;0.024359545;0.040162196;0.336838001;1.3
147;0.157964991;0.061226862;0.025189919;0.040705482;0.331305696;1.3
148;0.158143205;0.061183771;0.023187813;0.041087553;0.31294495;1.3
149;0.161741973;0.065067634;0.023518002;0.042625614;0.305794632;1.3
150;0.148382574;0.054921764;0.019742073;0.033762042;0.338483345;1.3
151;0.163489412;0.061787765;0.021529904;0.039595633;0.339097263;1.3
152;0.157907823;0.06171903;0.02413423;0.045662044;0.307308951;1.3
153;0.16097092;0.061466071;0.023629199;0.035833382;0.35101117;1.3
154;0.161854864;0.067289587;0.027189575;0.0490057;0.291891115;1.3
155;0.17173498;0.067297207;0.023437265;0.037621392;0.338252958;1.3
156;0.161280555;0.067303491;0.026864927;0.047981983;0.292488588;1.3
