"","plot","NDRE1","NDRE2","NDRE3","NDRE4","NDVI5","NDRE6","NDRE7"
"23",8023,0.12950957930283,0.222385109426819,0.198139331265587,0.328435528226943,0.315002761598194,0.191735101132538,0.127644852679428
"24",8024,0.135447757934348,0.22686698073208,0.200655006377285,0.331536646778648,0.319412390944142,0.204582106971843,0.127403615995591
"25",8025,0.122156540837323,0.191258603635147,0.153325608123647,0.300895406266866,0.312518287648682,0.192928655493033,0.128750912643588
"26",8026,0.121867928096954,0.203484746859152,0.171403382385563,0.299485552923343,0.304981934450787,0.190757320020219,0.124271707604524
"27",8027,0.0974230667996945,0.165317127911717,0.115069864652374,0.28281660799112,0.317468681543519,0.232166481974047,0.116881646282795
"28",8028,0.122067326161812,0.222664053923488,0.191080240791388,0.307038744606694,0.310825010972601,0.192585815634403,0.130446652496675
"29",8029,0.134943096626895,0.242018419799186,0.218508056335104,0.34108360837071,0.328258665655197,0.198932890109242,0.135122789379647
"30",8030,0.0847091768750236,0.144315684247415,0.0673762820706531,0.216514965703887,0.263147274528962,0.210492841943636,0.149715143073426
"31",8031,0.111970763888555,0.203721977385922,0.15715067522216,0.288801495854431,0.309623494731448,0.196604973990688,0.128448036384794
"32",8032,0.135461274175178,0.244929615476452,0.225161283303694,0.344652918910428,0.336816139303717,0.216899233575167,0.14051300845866
"33",8033,0.102706428844048,0.182906358851688,0.146337135106505,0.298558144869604,0.320364977697103,0.1933239938081,0.152734201239016
"34",8034,0.132474438401199,0.239628714507981,0.21154983391507,0.348903099691796,0.340955292830155,0.20165915838813,0.150544383929897
"35",8035,0.114655425125019,0.203200236093107,0.174608770730624,0.323149532673766,0.338642540422468,0.242085221059921,0.131590235826015
"36",8036,0.109658260879337,0.195440691360947,0.142312085512893,0.286954031400511,0.31272899260967,0.220599688285377,0.151864243876952
"37",8037,0.137924749878554,0.237493106407557,0.204396559948941,0.331663978932184,0.331190760367491,0.240934161830564,0.139685714751716
"38",8038,0.129335076226049,0.229005679710402,0.208653169942207,0.338107580276799,0.341437220175092,0.232093948004027,0.143567518142444
"39",8039,0.113626632980745,0.203519649401592,0.168373793772692,0.299509003604728,0.312213268310307,0.202349843780864,0.155189413732784
"40",8040,0.12067324687459,0.2101702645028,0.153976997999561,0.291587275492766,0.295151059115371,0.214910334072813,0.175837438185855
"41",8041,0.102484162671856,0.182186277955756,0.109842361648382,0.251094896237371,0.286156368651926,0.218273411273214,0.162714879400704
"42",8042,0.134092825619509,0.24565570280339,0.214428917043713,0.356217241491285,0.350135766426225,0.264367741460514,0.154322549971658
"43",8043,0.114621083697059,0.215337882820994,0.181667507349893,0.325219153668699,0.331069131215691,0.235070486446355,0.143972739043228
"44",8044,0.129224001234177,0.235337686113319,0.19066809638079,0.309454930641722,0.307508016502151,0.208173877377918,0.164158486400707
"45",8045,0.0926062952175252,0.170078225407999,0.104832087404115,0.258073754089743,0.298360330883149,0.215954855158497,0.162482062556928
"46",8046,0.138139709704101,0.267831976042482,0.244095270311919,0.349626903032623,0.308056232384534,0.157051752739883,0.173790215429291
"47",8047,0.13974564241928,0.263169202671024,0.239534137720349,0.372612747739959,0.348163391322452,0.219050644667553,0.181195881803464
"48",8048,0.130695640496165,0.252964828980935,0.228448930401274,0.343680154935322,0.328366027786697,0.208933186292153,0.182518824479864
"49",8049,0.072731493248549,0.14409049619742,0.0666107214370052,0.216069525395671,0.272189623157942,0.217058186253028,0.176748065760268
"50",8050,0.130651022742559,0.248697819431728,0.226533183670998,0.350144944226446,0.343184633351466,0.219058932820671,0.162661249886927
"51",8051,0.12241642048958,0.236947774798023,0.214436558734836,0.355456663724073,0.358982888588784,0.232059552657969,0.149278962624713
"52",8052,0.118364539026928,0.231990524252582,0.196442382340937,0.338212389113933,0.326560878600984,0.188049242046032,0.157215442871876
"53",8053,0.109167390885638,0.221612982028065,0.167284574918408,0.320009337955146,0.311574200938823,0.17883943722088,0.152457926807198
"54",8054,0.0907892049369163,0.178844458804904,0.134307479937066,0.305054049578063,0.346523305534278,0.24926529698525,0.164400273738356
"55",8055,0.0949725561923544,0.201588070470951,0.162320793603335,0.302363118573292,0.325424746298077,0.213272765344533,0.186823870097712
"56",8056,0.0952126987051962,0.195727983687084,0.168168715152346,0.313610671385533,0.346149515248027,0.221790263139574,0.153397179195567
"57",8057,0.0733814067183994,0.136550982022956,0.0699878215980832,0.222682091954163,0.29280900730377,0.217747775834677,0.168287935021403
"58",8058,0.103211228425171,0.200132869808069,0.165078157112077,0.308178403244257,0.334284894020199,0.2326198929886,0.150351989278109
"59",8059,0.098487472972924,0.193324310733698,0.158417027173054,0.295754812187745,0.344115434049713,0.219530943531208,0.157690306460772
"60",8060,0.110581409460535,0.219389226636709,0.206175975460374,0.325270005079153,0.352496215765646,0.21323277628787,0.152249492468039
"61",8061,0.118429913253535,0.227649692297837,0.194556506507642,0.295823301462221,0.327757298623796,0.178902879744382,0.16044978758654
"62",8062,0.0675971420665884,0.123009589528108,0.0401270135066191,0.210859730097504,0.306984321734161,0.249993851518989,0.160543786159506
"63",8063,0.0954493488136675,0.186892712710619,0.161493875145721,0.310987834312833,0.367995625623274,0.260762066987459,0.159867361898539
"64",8064,0.0779072021875298,0.148961414457618,0.0886567517147075,0.240092941280551,0.320484448654741,0.225499036045504,0.149063115730047
"65",8065,0.0980188485968517,0.191227146785425,0.16716332557965,0.30422405315335,0.353204671120134,0.245696984227482,0.155707526344788
"66",8066,0.0930838925129218,0.180755060866245,0.143240516845679,0.27747105789425,0.329372312132052,0.216687817707473,0.14695867742849
"67",8067,0.0706874424044143,0.130855141151999,0.0567985772158224,0.209459134075037,0.287298057198595,0.210127038320109,0.151547466473487
"68",8068,0.072509235676462,0.128683633755355,0.0471510378272527,0.194416236226928,0.278962919049119,0.207431950440486,0.166432427024208
"69",8069,0.114273297849355,0.206438882634581,0.181849943467075,0.325562826017997,0.367277370718748,0.235403555693108,0.13920075047199
"70",8070,0.0884912220098632,0.16322169875855,0.116954722366334,0.274877911986468,0.333439185598588,0.228418284106952,0.154008322371055
"71",8071,0.0891121061361436,0.169854697289989,0.121462379944725,0.268299826250911,0.315069017684654,0.205240078283342,0.147771377741641
"72",8072,0.0995816443252694,0.183834138177654,0.144432465032136,0.290100545818905,0.312828261937557,0.188547356116871,0.149863575500418
"73",8073,0.110139530269671,0.201656581699741,0.159167208276218,0.294003263460066,0.313722357605067,0.194471174006542,0.158789877519478
"74",8074,0.0742763053840675,0.135632604278563,0.0620324766960304,0.217632913415691,0.284016383029291,0.206476093613226,0.153070080470689
"75",8075,0.104067017573383,0.197413537118908,0.176431887574748,0.30387352769956,0.328120370453969,0.199005095522733,0.143112715769458
"76",8076,0.111784668403171,0.204557882240108,0.189009451660315,0.326878103599912,0.351725428249251,0.234032888313413,0.138261007523252
"77",8077,0.101910998248546,0.191336996616946,0.163193492873651,0.306775580733834,0.339952206537839,0.231986103178555,0.134711992273553
"78",8078,0.103796735327664,0.200297659483456,0.17439541266487,0.298855582951268,0.327105618024565,0.200206874809639,0.119115013887885
"79",8079,0.110267274300871,0.21397298495765,0.195153098543049,0.312934894735729,0.323714675177331,0.196345615804768,0.133635068174006
"80",8080,0.0698242663574354,0.137784786023923,0.0701905426557395,0.214704191469925,0.27422270616787,0.184529857977973,0.143277592747616
"81",8081,0.0951634254809734,0.184864047880596,0.150009436014566,0.276108042277188,0.306870646374169,0.177447675476061,0.143984849508844
"82",8082,0.0853569489189122,0.165438830100753,0.128974590422598,0.272101620527879,0.325466428669519,0.209940210408068,0.132212073551442
"83",8083,0.0914052654117586,0.179045937091783,0.146945774092,0.303178465279326,0.337001299212019,0.220986888136211,0.120328133446549
"84",8084,0.0757601353986156,0.140515517000614,0.0685864111360822,0.227734000326614,0.284923776634984,0.191136372637399,0.114608579689314
"85",8085,0.0981220675818535,0.185926187116959,0.143883061907163,0.278011957874193,0.283752772174679,0.174230221266497,0.138007682856571
"86",8086,0.0839279925693993,0.163596259430369,0.114669700013787,0.252216342365801,0.283983903316845,0.170193171517347,0.1125401081214
"87",8087,0.0683715192605543,0.129655141260329,0.048596642405712,0.199462733585569,0.265796817106429,0.198203528632901,0.118334170756577
"88",8088,0.0860284708362457,0.167223483973995,0.114784050069232,0.232352396470709,0.271587981679565,0.175435910815238,0.127213986637346
"89",8089,0.0790970375348657,0.153831687690702,0.0966137224491953,0.228141318788916,0.258852910817363,0.170450912987591,0.121026934175786
"90",8090,0.072485916138927,0.132193409803984,0.0549841566632128,0.197268332563698,0.239843482670787,0.153230439709496,0.11326853800462
"91",8091,0.0819343427283674,0.152612391454601,0.0940208044569467,0.228386933353761,0.263852601115523,0.154153255287953,0.111052455163461
"92",8092,0.104074318289548,0.197378248466287,0.16296689053418,0.279231163099634,0.292642588176052,0.16738215687912,0.131349595338005
"93",8093,0.0824614397153983,0.157592782927369,0.107905935748318,0.260191424227949,0.295854561748212,0.187191921464117,0.132876782804108
"94",8094,0.105341814258136,0.193787289628821,0.163179024513793,0.309586971577045,0.329883494978944,0.213695031574996,0.139983018006612
"95",8095,0.104073382553955,0.194458760063016,0.161440759962095,0.299891949047898,0.312404424401124,0.182842562697006,0.129219767010329
"96",8096,0.116514355425122,0.217055309771603,0.192902176828619,0.321522130469949,0.324965833672328,0.191071110523729,0.145355823565921
"97",8097,0.112230075463826,0.209216324119144,0.177835140541366,0.312801511327979,0.338084257719172,0.216533555844176,0.144486265223592
"98",8098,0.0994799867579995,0.19315300781456,0.154432492687374,0.315703940852413,0.3507773902469,0.239841950678948,0.129762914266591
"99",8099,0.12289448981636,0.234638659640814,0.200961451469461,0.332407556751812,0.333122100851701,0.207585519694273,0.149801334481238
"100",8100,0.124483520018171,0.237525387796163,0.197275267002958,0.306864500103997,0.295891408250904,0.182794504348113,0.165162370664197
"101",8101,0.106537900523769,0.199885250622985,0.14072503082943,0.251010272944822,0.279604589074168,0.196656539660822,0.147494329079503
"102",8102,0.129270252997013,0.230229552235825,0.177783191606969,0.266427684949073,0.279893179545615,0.19591504739341,0.149839297483895
"103",8103,0.117845080184166,0.211806998044411,0.154733708668789,0.237829436461507,0.25402000141608,0.177227401857592,0.16727349332666
"104",8104,0.115221988248481,0.205324517115291,0.163613753586267,0.269389050999825,0.287774660170806,0.200114315115756,0.150259019205734
"105",8105,0.138958070009725,0.246616397368323,0.217087678717465,0.322516242806908,0.319090571610349,0.210927909063941,0.149366485554842
"106",8106,0.112283939787168,0.20020710986625,0.154860641391715,0.295060615914724,0.316268498371496,0.209696808730172,0.147881375234761
"107",8107,0.0953941931915607,0.179921630218414,0.1172072965621,0.250914742870916,0.280717694548951,0.181907963146672,0.129374659899502
"108",8108,0.096289963944465,0.186599551407551,0.116752046223865,0.250924984112243,0.287223012456903,0.19129557683209,0.131556369632689
"109",8109,0.123779511662335,0.230659006460027,0.186324830318895,0.315220337181014,0.321373504577069,0.208415384791697,0.133850947517558
"110",8110,0.127756907334362,0.236630475024949,0.179979600724278,0.290099364665572,0.289885998200649,0.176338200754644,0.137623037503875
"111",8111,0.122506745870067,0.233237068378983,0.181017071838646,0.282345203496251,0.298775186680573,0.216944607340208,0.133556111024843
"112",8112,0.110264017750639,0.220399794074321,0.149793138690824,0.219313875063832,0.241941973783751,0.179614664324475,0.139134832641831
"113",8113,0.101347664685848,0.20440043982906,0.12827489723321,0.198540550064703,0.221281077799622,0.166597678680686,0.139554906236586
"114",8114,0.122858200819719,0.238975838649039,0.191388493585784,0.263512088371676,0.266397866862639,0.180964745442956,0.147894219756306
"115",8115,0.117773890329223,0.220541919499772,0.174937476939732,0.276881219931776,0.29532882767101,0.216213343796265,0.148420308268787
"116",8116,0.100461508686023,0.194386547649858,0.142710943017255,0.259689049422468,0.295698091521236,0.220530311159035,0.139978436160138
"117",8117,0.125999654325863,0.233484996240937,0.190553300511494,0.308289176376644,0.314354887229317,0.207436725239401,0.131562415985073
"118",8118,0.112136504172661,0.203845526016551,0.156422881691977,0.285691465576312,0.310516780799338,0.223604604817773,0.132197209928528
"119",8119,0.0878288222965703,0.161730889178885,0.0842157396227552,0.208604120337813,0.247230280788089,0.180503180072251,0.138502179096318
"120",8120,0.102120508109311,0.19337837127059,0.142942657492519,0.248630287421956,0.272411455782491,0.190933316019719,0.134406932252751
"121",8121,0.114066813032604,0.207140701991129,0.166369439938797,0.298585265337534,0.318248389879261,0.237061544845522,0.136057620598135
"122",8122,0.100686676405817,0.182002670248159,0.13949680792506,0.267828576384998,0.29651318800624,0.206621067976357,0.135518483801936
"123",8123,0.0990927894824945,0.180722289802632,0.134849522185973,0.272629388020534,0.292453435616259,0.214407375332149,0.137183244744997
"124",8124,0.0863657507871436,0.160624622426848,0.0891646179326862,0.216488769389515,0.248728670465009,0.193070282225244,0.144986098608354
"125",8125,0.068736495605348,0.129608947185105,0.0388305623692741,0.175718401584461,0.225071885839589,0.195974563604575,0.16213415875222
"126",8126,0.0764734909026657,0.145080987028863,0.0690987339975435,0.204931895303897,0.244870229884383,0.185823339728016,0.13972223553434
"127",8127,0.0950516538728158,0.183800778074912,0.118700493255492,0.254023282059645,0.269680673643424,0.186794392288421,0.145126301631751
"128",8128,0.0741742672193457,0.145205002616103,0.0663971081154081,0.21382584333387,0.262918511763307,0.211154201256979,0.149285241922948
"129",8129,0.0918266419389579,0.179255839917829,0.121619765683324,0.262551166326735,0.289844641185423,0.214227115868568,0.149251388115799
"130",8130,0.108976997247505,0.210751932336764,0.165902095903587,0.299027163455491,0.306512252582868,0.210883147052149,0.139292612827068
"131",8131,0.0810366406585495,0.156092830724209,0.089981572538531,0.240355122707147,0.288318308476057,0.221978863480212,0.151633159928015
"132",8132,0.102695272404476,0.192644822814608,0.147322555496653,0.291069077132469,0.316104546049817,0.229336013917807,0.144364761148997
"133",8133,0.0887828580925684,0.166251458611516,0.0918920913969544,0.23468877577472,0.273405640985949,0.220196753694222,0.169544062347203
"134",8134,0.0877369598294472,0.164619407456959,0.105675293110331,0.262161921749649,0.307038131579538,0.250135273791506,0.160344052506376
"135",8135,0.0830822606991432,0.159340195218598,0.098991284838131,0.255322521395787,0.30649723551829,0.243359173580304,0.152059898208808
"136",8136,0.0869935217791586,0.160708877058615,0.0924139138479056,0.234758281994951,0.293013596282419,0.250929583422741,0.184292844729246
"137",8137,0.112531977105276,0.210223199582311,0.186327485080091,0.313582122572403,0.328768002598206,0.235309845746029,0.158372477124895
"138",8138,0.0941354014105498,0.175271582056887,0.128725912973253,0.287193851249731,0.330954564729335,0.253259705616753,0.158511344532108
"139",8139,0.117276444203168,0.225142871434206,0.195546343703038,0.316380280225235,0.324967081523217,0.191693818542976,0.157985722987264
"140",8140,0.105668024433998,0.198480438607586,0.16032453972191,0.294912134970158,0.32058865862368,0.231619080153132,0.157850818239345
"141",8141,0.114459077332032,0.208437209006047,0.174651204079295,0.308990989320591,0.321111350081815,0.232277762010483,0.16262593376595
"142",8142,0.086232025442338,0.164826458841446,0.109314023896982,0.261200645801191,0.30685220739295,0.242722733786299,0.181539502284078
"143",8143,0.122360875130155,0.220862716203353,0.188470620570703,0.336246958907042,0.351710122996511,0.289019244859307,0.17759463729791
"144",8144,0.0775126615157879,0.14519007393458,0.0659995656995205,0.21916365642304,0.284633885061021,0.257955682570432,0.186828954222885
"145",8145,0.101187779185554,0.186894836162477,0.142819203553362,0.315410233841867,0.356843349349553,0.29899557034213,0.170597250408735
"146",8146,0.0725952654090233,0.137326489466013,0.0476959343230601,0.190348357985772,0.239711244909465,0.221360476762106,0.195919047319063
"147",8147,0.0833892250350547,0.157539878971313,0.0862386577700474,0.230062928924061,0.264152207368481,0.235761291719804,0.185898036442681
"148",8148,0.114054480147135,0.215442494294848,0.17934727066495,0.320900833192267,0.323926301010633,0.262262721934217,0.166488098173053
"149",8149,0.0806556700362882,0.152672367009288,0.0725121621316831,0.218203731536098,0.266390679906762,0.238932828904168,0.195972779354219
"150",8150,0.12909024945116,0.238464434581923,0.213962579952507,0.336068112620468,0.343770089316895,0.26292638750144,0.172432991642326
"151",8151,0.128017922508308,0.239352770917757,0.221670709184391,0.351024375416358,0.355167392952042,0.249949880894065,0.17237004747428
"152",8152,0.112139602042307,0.219849081448229,0.195227423938698,0.322169878967223,0.330329010934115,0.224464034630352,0.159366480414627
"153",8153,0.0951406088394731,0.184428342385375,0.138750151967924,0.284822741042512,0.326343915581343,0.258158736340265,0.178202219255487
"154",8154,0.0798049481587678,0.149865479960879,0.0808136595956315,0.221207082029318,0.265462384886464,0.23743593397538,0.195542545832147
"155",8155,0.0812328553096891,0.136789957492663,0.0584026108693462,0.212604580111311,0.27722934570858,0.271966414073395,0.225305428574839
"156",8156,0.097007533943778,0.130889443442667,0.0476338753108561,0.180737384930439,0.227867812795238,0.229273516402822,0.233777473895238
"157",8157,0.101225358879143,0.126172830943569,0.0403426031773324,0.193491303930753,0.269386105898724,0.282099770489477,0.260058285996686
"158",8158,0.0999936846829769,0.141318485824847,0.0754716285757165,0.220536144278717,0.28105934778333,0.242748708546345,0.20963166055688
"159",8159,0.0911096149104044,0.14514876686114,0.0747465664814613,0.220641649924292,0.283100493181467,0.254701970157045,0.209295748120541
"160",8160,0.0650041201780826,0.136876867652961,0.075058863422948,0.228546422007216,0.291721161571306,0.216115691223411,0.157754850872634
"161",8161,0.0781932730432852,0.16783144354878,0.141298821763826,0.304273165293658,0.347369115320228,0.257464571412845,0.165965354835968
"162",8162,0.083817460832239,0.171272854674712,0.139186361512264,0.282491019807684,0.326941209852458,0.231467155381239,0.154948083784548
